event_id,magnitude_bin,annual_rate,central_return_period
EV00723,extreme,5.714285714285714e-05,250
EV00724,extreme,5.714285714285714e-05,250
EV00725,extreme,5.714285714285714e-05,250
EV00726,extreme,5.714285714285714e-05,250
EV00727,extreme,5.714285714285714e-05,250
EV00728,extreme,5.714285714285714e-05,250
EV00729,extreme,5.714285714285714e-05,250
EV00730,extreme,5.714285714285714e-05,250
EV00731,extreme,5.714285714285714e-05,250
EV00732,extreme,5.714285714285714e-05,250
EV00733,extreme,5.714285714285714e-05,250
EV00734,extreme,5.714285714285714e-05,250
EV00735,extreme,5.714285714285714e-05,250
EV00736,extreme,5.714285714285714e-05,250
EV00737,extreme,5.714285714285714e-05,250
EV00738,extreme,5.714285714285714e-05,250
EV00739,extreme,5.714285714285714e-05,250
EV00740,extreme,5.714285714285714e-05,250
EV00741,extreme,5.714285714285714e-05,250
EV00742,extreme,5.714285714285714e-05,250
EV00743,extreme,5.714285714285714e-05,250
EV00744,extreme,5.714285714285714e-05,250
EV00745,extreme,5.714285714285714e-05,250
EV00746,extreme,5.714285714285714e-05,250
EV00747,extreme,5.714285714285714e-05,250
EV00748,extreme,5.714285714285714e-05,250
EV00749,extreme,5.714285714285714e-05,250
EV00750,catastrophic,6.666666666666667e-05,500
EV00751,catastrophic,6.666666666666667e-05,500
EV00752,catastrophic,6.666666666666667e-05,500
EV00753,catastrophic,6.666666666666667e-05,500
EV00754,catastrophic,6.666666666666667e-05,500
EV00755,catastrophic,6.666666666666667e-05,500
EV00756,catastrophic,6.666666666666667e-05,500
EV00757,catastrophic,6.666666666666667e-05,500
EV00758,catastrophic,6.666666666666667e-05,500
EV00759,catastrophic,6.666666666666667e-05,500
EV00760,catastrophic,6.666666666666667e-05,500
EV00761,catastrophic,6.666666666666667e-05,500
EV00762,catastrophic,6.666666666666667e-05,500
EV00763,catastrophic,6.666666666666667e-05,500
EV00764,catastrophic,6.666666666666667e-05,500
EV00765,catastrophic,6.666666666666667e-05,500
EV00766,catastrophic,6.666666666666667e-05,500
EV00767,catastrophic,6.666666666666667e-05,500
EV00768,catastrophic,6.666666666666667e-05,500
EV00769,catastrophic,6.666666666666667e-05,500
EV00770,catastrophic,6.666666666666667e-05,500
EV00771,catastrophic,6.666666666666667e-05,500
EV00772,catastrophic,6.666666666666667e-05,500
EV00773,catastrophic,6.666666666666667e-05,500
EV00774,catastrophic,6.666666666666667e-05,500
EV00775,catastrophic,6.666666666666667e-05,500
EV00776,catastrophic,6.666666666666667e-05,500
EV00777,catastrophic,6.666666666666667e-05,500
EV00778,catastrophic,6.666666666666667e-05,500
EV00779,catastrophic,6.666666666666667e-05,500
EV00780,worst_case,5e-05,1000
EV00781,worst_case,5e-05,1000
EV00782,worst_case,5e-05,1000
EV00783,worst_case,5e-05,1000
EV00784,worst_case,5e-05,1000
EV00785,worst_case,5e-05,1000
EV00786,worst_case,5e-05,1000
EV00787,worst_case,5e-05,1000
EV00788,worst_case,5e-05,1000
EV00789,worst_case,5e-05,1000
EV00790,worst_case,5e-05,1000
EV00791,worst_case,5e-05,1000
EV00792,worst_case,5e-05,1000
EV00793,worst_case,5e-05,1000
EV00794,worst_case,5e-05,1000
EV00795,worst_case,5e-05,1000
EV00796,worst_case,5e-05,1000
EV00797,worst_case,5e-05,1000
EV00798,worst_case,5e-05,1000
EV00799,worst_case,5e-05,1000
