loss,exceedance_prob,return_period_years
34896589.79228963,0.2808,3.561253561253561
34907623.878512174,0.28079,3.561380391039567
34915355.68631271,0.28078,3.561507229859677
34920219.58609874,0.28076,3.561760934606069
34922454.21349989,0.28075,3.5618878005342833
34928218.29334179,0.28074,3.562014675500463
34929425.575108215,0.28073,3.562141559505575
34929599.1761065,0.28072,3.562268452550584
34937965.87558478,0.28071,3.5623953546364575
34959557.00324036,0.2807,3.562522265764161
34960569.80862951,0.28069,3.562649185934661
34960838.9402458,0.28068,3.562776115148924
34964945.39597033,0.28067,3.562903053407917
34965731.039475486,0.28066,3.563030000712606
34967840.879481554,0.28064,3.563283922462942
34967903.71724402,0.28063,3.563410896910523
34996494.82690011,0.28062,3.563537880407669
34997406.065760076,0.28061,3.563664872955347
35006661.177818716,0.2806,3.563791874554526
35008968.9904699,0.28059,3.5639188852061725
35013006.862646274,0.28057,3.5641729336707417
35019506.0392399,0.28056,3.5642999714856005
35020924.54146151,0.28054,3.5645540742853066
35026579.606452875,0.28053,3.5646811392720923
35039441.9631055,0.28052,3.564808213318124
35048985.35191533,0.28051,3.56493529642437
35052705.37503782,0.2805,3.5650623885918
35055361.952218555,0.28047,3.5654437194708883
35057536.84964039,0.28046,3.5655708478927477
35069430.71592915,0.28045,3.5656979853806385
35071774.724877775,0.28043,3.5659522875583924
35076992.26847624,0.28042,3.566079452250196
35079773.85827957,0.28041,3.5662066260119114
35080963.82662842,0.2804,3.566333808844508
35084917.67753945,0.28038,3.5665882017262285
35103265.787966326,0.28037,3.5667154117772943
35115970.431529775,0.28036,3.5668426309031247
35117790.498802386,0.28035,3.5669698591046908
35122247.210293666,0.28034,3.567097096382964
35123613.47491287,0.28033,3.5672243427389145
35129606.77676158,0.27968,3.5755148741418767
35131640.815407395,0.27967,3.57564272177924
35134407.58256164,0.27966,3.575770578559679
35136529.071057096,0.27965,3.5758984444841766
35150621.27767266,0.27964,3.576026319553712
35151856.64403593,0.27963,3.5761542037692666
35156479.09424856,0.27962,3.576282097131822
35157990.34943347,0.2796,3.5765379113018594
35168628.02252923,0.27959,3.576665832111306
35174323.09001487,0.27958,3.576793762071679
35174485.65671983,0.27957,3.576921701183961
35179950.44786966,0.27955,3.577177606868181
35186541.65215865,0.27953,3.577433549171824
35186582.34201226,0.27952,3.5775615340583857
35186991.35258252,0.27951,3.5776895281027516
35195621.85154663,0.2795,3.577817531305903
35212055.100235105,0.27949,3.5779455436688252
35213305.25787437,0.27948,3.5780735651925
35214772.86732359,0.27947,3.578201595877912
35242199.91461943,0.27946,3.5783296357260435
35247302.02657628,0.27945,3.578457684737878
35255412.234422095,0.27944,3.5785857429144
35265422.42843173,0.27943,3.5787138102565934
35273774.73257601,0.27942,3.5788418867654426
35277363.11361167,0.27941,3.5789699724419313
35278760.80157246,0.2794,3.579098067287044
35292430.7525392,0.27937,3.57948240684397
35315757.286916174,0.27936,3.579610538373425
35316410.794167355,0.27935,3.5797386790764274
35318927.85119142,0.27934,3.5798668289539632
35331499.75787032,0.27933,3.5799949880070163
35341952.10068845,0.27932,3.5801231562365743
35353076.565604456,0.27931,3.5802513336436217
35356200.84368946,0.2793,3.5803795202291444
35370970.42783278,0.27929,3.5805077159941283
35374424.15800814,0.27928,3.5806359209395593
35378595.7458327,0.27927,3.5807641350664228
35378785.86394011,0.27925,3.5810205908683974
35379737.30325606,0.27924,3.5811488325454808
35384516.450678416,0.27923,3.5812770834079437
35424023.20331769,0.27922,3.581405343456772
35450659.998930715,0.27921,3.581533612692955
35453558.73284311,0.2792,3.5816618911174785
35454479.89040359,0.27919,3.58179017873133
35462721.20381412,0.27918,3.581918475535497
35466016.94026203,0.27917,3.582046781530967
35476850.438774556,0.27916,3.5821750967187276
35494749.44831222,0.27915,3.582303421099767
35499773.43654089,0.27914,3.5824317546750732
35512396.43434886,0.27912,3.5826884494124394
35522937.606493905,0.2791,3.5829451809387316
35531893.23147218,0.27909,3.583073560500197
35548674.9022584,0.27908,3.5832019492618605
35549890.384473845,0.27907,3.583330347224711
35549912.538227774,0.27906,3.583458754389737
35554917.85308328,0.27905,3.5835871707579283
35561824.64924462,0.27904,3.583715596330275
35567798.23628516,0.27903,3.583844031107766
35568492.5580838,0.279,3.584229390681003
35568913.23147507,0.27899,3.5843578622889707
35579891.70452822,0.27898,3.5844863431070326
35584473.57840419,0.27897,3.58461483313618
35597520.47578943,0.27896,3.584743332377402
35601470.29782127,0.27895,3.5848718408316906
35643465.37464334,0.27894,3.5850003585000354
35647181.99671942,0.27892,3.5852574214828623
35654523.085635275,0.27891,3.585385966799326
35665950.076920696,0.2789,3.5855145213338115
35670551.15831883,0.27889,3.5856430850873102
35679065.019593135,0.27888,3.5857716580608145
35680634.94536554,0.27887,3.585900240255316
35693615.38405691,0.27886,3.5860288316718067
35711896.98388674,0.27885,3.586157432311279
35723546.78436509,0.27884,3.586286042174724
35728904.652980976,0.27883,3.586414661263135
35754322.98625788,0.27882,3.586543289577505
35765315.388599,0.27881,3.5866719271188265
35768061.55920565,0.2788,3.586800573888092
35769804.83935626,0.27879,3.5869292298862945
35775132.38989237,0.27878,3.5870578951144276
35783275.998986825,0.27877,3.5871865695734835
35787623.0845637,0.27876,3.5873152532644568
35795580.37532139,0.27875,3.587443946188341
35795723.849751495,0.27874,3.587572648346129
35796728.85066447,0.27873,3.5877013597388157
35833040.61572127,0.27872,3.5878300803673935
35837729.63962872,0.27871,3.5879588102328586
35858884.67529133,0.2787,3.588087549336204
35874097.98056224,0.27869,3.588216297678424
35877529.5073611,0.27868,3.5883450552605143
35882326.252846606,0.27867,3.5884738220834684
35887805.32181335,0.27866,3.588602598148281
35902038.27859532,0.27865,3.588731383455948
35911549.120133474,0.27864,3.5888601780074647
35912085.1115238,0.27863,3.588988981803826
35913999.933740266,0.27862,3.589117794846027
35920128.30570199,0.27861,3.589246617135063
35925268.50098619,0.2786,3.5893754486719307
35933367.74471315,0.27859,3.5895042894576257
35933676.23917938,0.27858,3.5896331394931438
35944605.95554459,0.27857,3.589761998779481
35948624.31156006,0.27856,3.5898908673176337
35962437.720912844,0.27855,3.590019745108598
35965487.30780473,0.27854,3.590148632153371
35980992.143871166,0.27853,3.5902775284529493
35994564.74606092,0.27852,3.59040643400833
36004252.076323286,0.2785,3.5906642728904843
36005623.00243685,0.27849,3.590793206219254
36005631.27857703,0.27848,3.5909221488078136
36016250.35636003,0.27847,3.5910511006571624
36021673.4895242,0.27846,3.591180061768297
36025556.88138272,0.27845,3.5913090321422163
36033068.59071022,0.27844,3.5914380117799163
36041678.82824186,0.27843,3.5915670006823976
36044343.068024404,0.27842,3.5916959988506574
36047148.0090383,0.27841,3.591825006285694
36047448.7767627,0.2784,3.591954022988506
36054290.968293376,0.27839,3.5920830489600917
36057073.535871014,0.27838,3.592212084201451
36064390.72788595,0.27836,3.592470182497485
36068940.87190369,0.27835,3.5925992455541587
36089258.06027268,0.27833,3.592857399489814
36094117.29055632,0.27832,3.592986490370796
36102790.98429735,0.27831,3.5931155905285475
36111757.40735413,0.2783,3.5932446999640675
36116301.04641281,0.27829,3.5933738186783573
36127690.14064672,0.27828,3.593502946672416
36131581.9468223,0.27827,3.593632083947245
36132356.89901988,0.27826,3.593761230503845
36135463.89170346,0.27825,3.5938903863432166
36152396.774452634,0.27824,3.59401955146636
36162541.324396506,0.27823,3.594148725874277
36166716.02359465,0.27822,3.5942779095679676
36174227.92985976,0.27821,3.5944071025484345
36174929.740507096,0.2782,3.5945363048166787
36189225.89047566,0.27819,3.5946655163737016
36193096.32542105,0.27818,3.594794737220505
36208956.70825062,0.27817,3.5949239673580906
36209290.45695733,0.27816,3.59505320678746
36219067.70403241,0.27815,3.595182455509617
36221017.92539109,0.27814,3.595311713525563
36223677.63723748,0.27813,3.5954409808362997
36252742.526627555,0.27811,3.5956995433461576
36254118.24060615,0.2781,3.595828838547285
36254751.645471826,0.27809,3.595958143047215
36258451.69909524,0.27808,3.5960874568469507
36258469.16818461,0.27807,3.5962167799474956
36267766.08255699,0.27806,3.596346112349853
36268675.45144332,0.27743,3.6045128500883106
36277055.85604814,0.27742,3.604642779900512
36290050.35109605,0.27741,3.6047727190800622
36290798.11092003,0.2774,3.6049026676279743
36307940.584638774,0.27738,3.6051625928329365
36311367.268558145,0.27737,3.6052925694920144
36318309.10464283,0.27736,3.6054225555235075
36335583.857168674,0.27735,3.60555255092843
36339044.72654179,0.27734,3.6056825557077956
36344226.3482355,0.27732,3.605942593393913
36359494.74372478,0.27731,3.606072626302694
36366625.96217741,0.2773,3.606202668589975
36368156.21580379,0.27729,3.606332720256771
36369603.78737697,0.27728,3.6064627813040966
36377257.05640064,0.27726,3.6067229315443985
36378561.29586646,0.27725,3.606853020739405
36395937.810646266,0.27724,3.606983119319002
36397277.16121531,0.27723,3.607113227284205
36411574.16186547,0.27721,3.6073734713754915
36412387.150753886,0.2772,3.6075036075036073
36431669.20454994,0.27719,3.6076337530213936
36432671.206619374,0.27718,3.6077639079298653
36434130.501853034,0.27717,3.6078940722300388
36439069.05131282,0.27716,3.6080242459229326
36441647.73847187,0.27715,3.6081544290095615
36463621.291812204,0.27713,3.6084148233680944
36468896.05486618,0.27712,3.6085450346420327
36479692.766800225,0.27709,3.6089357248547405
36480264.8918034,0.2765,3.6166365280289328
36506588.846359015,0.27649,3.616767333357445
36511502.38037097,0.27647,3.617028972402069
36516269.43897358,0.27646,3.6171598061202346
36523253.60592133,0.27645,3.617290649303672
36525028.55222443,0.27644,3.6174215019534075
36536933.79928967,0.27643,3.6175523640704697
36541827.58156834,0.27642,3.617683235655886
36563681.69372539,0.27641,3.6178141167106834
36572444.84349485,0.2764,3.6179450072358903
36580016.711616695,0.27639,3.6180759072325333
36596841.88311499,0.27638,3.6182068167016426
36606591.852296345,0.27637,3.618337735644245
36607588.76307872,0.27636,3.6184686640613695
36610479.93800408,0.27635,3.618599601954044
36611641.54645238,0.27633,3.6188615061701586
36612376.824949704,0.27632,3.6189924724956573
36616138.49042108,0.27631,3.6191234483008214
36616734.08611852,0.2763,3.6192544335866814
36617317.12827155,0.27629,3.6193854283542657
36617401.39998801,0.27628,3.6195164326046037
36624981.39870642,0.27627,3.6196474463387265
36631404.96264536,0.27626,3.619778469557663
36635435.46670513,0.27625,3.6199095022624435
36645253.97538812,0.27624,3.620040544454098
36656296.84991512,0.27623,3.620171596133657
36657247.71960382,0.27622,3.62030265730215
36671125.933380865,0.27621,3.6204337279606094
36671319.522600785,0.2762,3.620564808110065
36677051.118815,0.27619,3.6206958977515478
36677708.95047445,0.27618,3.620826996886089
36684845.61445957,0.2755,3.629764065335753
36686551.725858346,0.27549,3.629895821989909
36688196.54588376,0.27548,3.6300275882096704
36689328.044224374,0.27547,3.6301593639960794
36697242.58032494,0.27546,3.630291149350178
36701738.65969987,0.27545,3.630422944273008
36705428.96831716,0.27544,3.6305547487656114
36708909.11474562,0.27543,3.630686562829031
36712635.34781436,0.27542,3.630818386464309
36714338.88123603,0.27541,3.6309502196724885
36716865.61569284,0.2754,3.631082062454612
36716876.1410262,0.27539,3.6312139148117213
36721532.2054431,0.27538,3.6313457767448614
36722083.86031179,0.27537,3.631477648255075
36723469.207035646,0.27536,3.631609529343405
36730238.24206972,0.27535,3.6317414200108953
36733839.59893018,0.27534,3.6318733202585896
36734471.83596679,0.27533,3.632005230087531
36744895.45719683,0.27531,3.632269078493335
36753384.425461575,0.2753,3.632401017072285
36755304.21419263,0.27529,3.63253296523666
36758473.80637791,0.27528,3.6326649229875034
36778235.74626888,0.27527,3.632796890325862
36789161.161462985,0.27526,3.632928867252779
36799396.2331159,0.27459,3.641793218981026
36818253.094247706,0.27458,3.6419258503896863
36818716.88678388,0.27457,3.642058491459373
36821574.0940112,0.27456,3.642191142191142
36823887.174845025,0.27455,3.64232380258605
36832929.99234909,0.27454,3.6424564726451516
36833795.47125721,0.27453,3.642589152369504
36837869.89725645,0.27452,3.6427218417601632
36838097.24417436,0.27381,3.6521675614477194
36838862.46680945,0.2738,3.652300949598247
36841842.55293977,0.27379,3.652434347492604
36863117.49752926,0.27378,3.6525677551318574
36869772.49589351,0.27376,3.652834599649328
36870074.058475174,0.27374,3.6531014831592024
36883771.917850494,0.27312,3.6613942589338024
36893644.430124044,0.2731,3.6616623947272062
36906114.00517274,0.27309,3.6617964773517886
36925911.05026819,0.27308,3.6619305697963966
36933752.51223339,0.27307,3.662064672062109
36936868.71649484,0.27306,3.662198784150003
36942819.60723433,0.27243,3.670667694453621
36944968.16155786,0.27242,3.6708024374128185
36961831.20242559,0.27241,3.6709371902646746
36968070.350808956,0.2724,3.6710719530102796
36973964.069710046,0.27239,3.671206725650721
36974401.54921309,0.27238,3.6713415081870915
36976266.25133819,0.27237,3.6714763006204794
36978486.85445583,0.27236,3.6716111029519753
36982073.419948876,0.27235,3.6717459151826697
36989292.76590293,0.27234,3.6718807373136517
36989654.306654766,0.27233,3.672015569346014
36990766.85026389,0.27232,3.672150411280846
36996010.21477552,0.27231,3.6722852631192393
37008541.80070313,0.27229,3.672554996511073
37036168.73097906,0.27228,3.672689878066696
37040549.739179105,0.27227,3.6728247695302456
37042797.72208619,0.27226,3.6729596709028134
37049173.900234506,0.27225,3.6730945821854912
37059202.3010404,0.27224,3.6732295033793716
37065851.04324234,0.27223,3.6733644344855447
37068916.55720754,0.27222,3.6734993755051057
37087418.460069,0.27221,3.6736343264391462
37125090.08867216,0.2722,3.673769287288758
37127467.23195671,0.27219,3.6739042580550354
37134183.36338216,0.27218,3.67403923873907
37137720.843723945,0.27217,3.674174229341955
37140115.19919793,0.27216,3.674309229864785
37153864.24556604,0.27215,3.6744442403086532
37173447.85152495,0.27214,3.674579260674653
37179477.73452599,0.27213,3.6747142909638777
37185094.549404874,0.27212,3.674849331177422
37186818.6963093,0.27211,3.674984381316379
37190953.52790809,0.2721,3.675119441381845
37192151.78441474,0.27209,3.675254511374913
37209432.67950113,0.27208,3.6753895912966774
37236983.25421414,0.27207,3.675524681148234
37240136.27642815,0.27206,3.6756597809306766
37242380.3212957,0.27205,3.675794890645102
37243535.042813495,0.27204,3.675930010292604
37249337.86900783,0.27203,3.6760651398742787
37250384.33279447,0.27202,3.6762002793912214
37255584.71494877,0.27201,3.6763354288445282
37264697.78569142,0.272,3.676470588235294
37266058.73219108,0.27199,3.6766057575646163
37269651.81651416,0.27198,3.676740936833591
37272295.699848786,0.27197,3.6768761260433136
37276962.289599046,0.27195,3.677146534289391
37281888.73741211,0.27194,3.67728175332794
37286906.53853151,0.27193,3.677416982311624
37288431.109985664,0.27192,3.677552221241542
37298179.87215075,0.2713,3.6859565057132326
37302008.59452183,0.27129,3.6860923734748794
37302406.098598115,0.27128,3.686228251253317
37305734.96849781,0.27055,3.696174459434485
37307805.98100478,0.27054,3.6963110815406224
37330205.78124001,0.27053,3.696447713747089
37346150.29781194,0.27052,3.6965843560550056
37350334.58326567,0.27051,3.6967210084654916
37358207.37843029,0.2705,3.696857670979667
37359863.38257903,0.27049,3.696994343598654
37366309.00644547,0.27048,3.697131026323573
37367079.94011629,0.27047,3.697267719155544
37367900.309406504,0.27046,3.697404422095689
37370380.2833218,0.27045,3.697541135145128
37390294.80613349,0.27044,3.697677858304984
37391359.69560828,0.27043,3.6978145915763783
37397731.824346185,0.27042,3.697951334960432
37398301.98107882,0.27041,3.698088088458267
37400225.93315025,0.2704,3.6982248520710064
37416554.2618038,0.27039,3.6983616257997705
37419171.36779357,0.27038,3.698498409645684
37426741.43644699,0.27037,3.698635203609868
37436183.037462965,0.27036,3.698772007693446
37443637.35248451,0.27035,3.6989088218975406
37443723.33175807,0.27034,3.699045646223274
37454079.1545169,0.27033,3.6991824806717712
37456076.168979675,0.27032,3.699319325244155
37456429.606227845,0.27031,3.699456179941549
37461342.87538392,0.2703,3.699593044765076
37492649.50493759,0.27029,3.6997299197158613
37492718.84989685,0.27028,3.699866804795027
37495546.70701898,0.27027,3.7000037000037
37500682.30100186,0.26965,3.7085110328203226
37508405.235611096,0.26964,3.7086485684616526
37520621.512989074,0.26963,3.708786114304788
37526914.00189757,0.26962,3.7089236703508637
37546108.21826257,0.26961,3.7090612366010163
37549824.50292407,0.2696,3.7091988130563798
37557892.022576824,0.26959,3.7093363997180906
37561567.59207072,0.26958,3.7094739965872843
37563547.78234768,0.26956,3.7097492209526632
37569849.71268745,0.26955,3.7098868484511223
37575568.833943784,0.26954,3.7100244861616085
37593364.14224246,0.26953,3.7101621340852597
37597518.679732576,0.26952,3.710299792223212
37604943.8760577,0.26951,3.7104374605766015
37605310.99316023,0.2695,3.7105751391465676
37625969.334916696,0.26949,3.710712827934246
37628665.84812996,0.26948,3.7108505269407748
37628809.04878758,0.26947,3.7109882361672915
37628890.956671156,0.26946,3.711125955614934
37630444.77695215,0.26945,3.7112636852848393
37631678.63127458,0.26944,3.7114014251781473
37647927.66917701,0.26942,3.711676935639522
37658841.909082815,0.26941,3.711814706209866
37659778.39912975,0.2694,3.711952487008167
37660490.428505585,0.26939,3.7120902780355616
37667418.07017201,0.26938,3.7122280792931917
37681156.64311979,0.26937,3.7123658907821957
37682116.06673498,0.26936,3.712503712503713
37692398.80078623,0.26935,3.712641544458883
37694871.72145716,0.26934,3.712779386648845
37698513.28503153,0.26933,3.712917239074741
37702225.6258779,0.26932,3.7130551017377096
37705784.5961341,0.26931,3.713192974638892
37729269.0399331,0.2693,3.7133308577794284
37732071.68831463,0.26929,3.7134687511604594
37742550.378760405,0.26928,3.713606654783125
37750720.908541635,0.26927,3.7137445686485684
37766389.16172646,0.26926,3.713882492757929
37795369.00819702,0.26925,3.714020427112349
37795587.836593896,0.26924,3.71415837171297
37810753.87916529,0.26923,3.7142963265609326
37833653.335751124,0.26922,3.7144342916573803
37841988.04474598,0.26921,3.7145722670034544
37845821.43866197,0.2692,3.7147102526002973
37851419.19958529,0.26919,3.714848248449051
37855664.06666527,0.26918,3.7149862545508583
37861208.19573437,0.26917,3.7151242709068617
37863515.3130855,0.26916,3.715262297518205
37879421.884001754,0.26915,3.7154003343860302
37891984.09835313,0.26914,3.715538381511481
37892547.31057364,0.26913,3.7156764388957013
37896444.7206415,0.26912,3.715814506539833
37899248.82235215,0.26911,3.7159525844450223
37910632.8178834,0.2691,3.716090672612412
37915293.466734976,0.26909,3.7162287710431454
37916236.690620326,0.26907,3.716504998699224
37927966.2959581,0.26906,3.716643127926856
37967956.20505801,0.26905,3.716781267422412
37978523.31816064,0.26904,3.7169194171870354
37987823.99617825,0.26903,3.7170575772218712
37995170.94404693,0.26902,3.717195747528065
38002282.586127475,0.26901,3.7173339281067617
38004350.885993935,0.269,3.717472118959108
38011506.25313562,0.26899,3.7176103200862483
38041007.43576133,0.26898,3.71774853148933
38041358.250733525,0.26897,3.717886753169499
38069663.87728087,0.26896,3.7180249851279004
38092775.57222931,0.26895,3.718163227365681
38097973.8675264,0.26894,3.718301479883989
38114300.22857571,0.26893,3.71843974268397
38114822.61651641,0.26892,3.718578015766771
38131842.40304267,0.26891,3.7187162991335394
38136130.73316401,0.2689,3.7188545927854224
38146487.66108439,0.26889,3.718992896723567
38147841.286646165,0.26888,3.719131210949122
38164347.260805115,0.26887,3.7192695354632352
38165266.0051074,0.26886,3.7194078702670534
38190010.108062714,0.26885,3.719546215361726
38193121.78021487,0.26884,3.7196845707484
38198773.25595057,0.26883,3.719822936428226
38211152.239699244,0.26882,3.719961312402351
38225441.42169577,0.26881,3.7200996986719246
38233910.61520341,0.2688,3.7202380952380953
38238358.34601763,0.26879,3.720376502102013
38249393.9430743,0.26878,3.720514919264826
38261120.43312335,0.26877,3.720653346727685
38263818.65606715,0.26876,3.7207917844917398
38273533.73079029,0.26875,3.7209302325581395
38279894.63041265,0.26874,3.7210686909280346
38284311.307591304,0.26873,3.721207159602575
38290522.05406265,0.26872,3.7213456385829113
38292945.38986921,0.26871,3.7214841278701947
38295744.08761124,0.2687,3.721622627465575
38306087.985635534,0.26869,3.721761137370204
38312915.12165026,0.26868,3.7218996575852317
38320190.88959235,0.26866,3.7221767289510903
38326224.50045686,0.26865,3.7223152801042247
38326654.93557166,0.26864,3.7224538415723645
38330493.27308268,0.26862,3.7227309954582677
38332899.9283536,0.26861,3.7228695878783364
38333674.63094032,0.2686,3.7230081906180192
38334123.351041436,0.26859,3.723146803678469
38342741.84466586,0.26858,3.723285427060839
38349961.190619916,0.26857,3.723424060766281
38358336.65508337,0.26856,3.7235627047959485
38358962.14158643,0.26854,3.723840023832576
38359910.62966932,0.26853,3.723978698841843
38363306.590750895,0.26852,3.7241173841799498
38372749.973757416,0.26851,3.72425607984805
38382264.68321364,0.2685,3.7243947858472994
38387432.35519919,0.26849,3.724533502178852
38391563.31283574,0.26848,3.7246722288438616
38395880.15803468,0.26847,3.7248109658434836
38401003.394836545,0.26846,3.7249497131788725
38405847.34214352,0.26845,3.7250884708511824
38426958.84213553,0.26844,3.7252272388615704
38433839.012932375,0.26843,3.725366017211191
38434470.90086947,0.26842,3.7255048059012
38439441.993336335,0.26841,3.7256436049327526
38441878.705197796,0.2684,3.725782414307004
38450230.13049802,0.26839,3.7259212340251127
38452040.95165827,0.26838,3.726060064088233
38470142.636596575,0.26837,3.7261989044975223
38475240.07867101,0.26836,3.7263377552541366
38497709.335369796,0.26835,3.7264766163592324
38499387.29141224,0.26834,3.7266154878139672
38508981.94014944,0.26833,3.7267543696194982
38524925.14561148,0.26832,3.7268932617769828
38527356.23133834,0.26831,3.727032164287578
38543250.23848282,0.2683,3.7271710771524416
38543404.21572665,0.26829,3.7273100003727313
38543931.084709406,0.26828,3.7274489339496046
38546476.85711682,0.26827,3.727587877884221
38556782.6180706,0.26826,3.727726832177738
38559248.24239222,0.26825,3.7278657968313142
38569886.019144066,0.26824,3.7280047718461082
38573486.810030304,0.26823,3.728143757223278
38584026.64302452,0.26822,3.7282827529639846
38593740.49227073,0.26821,3.728421759069386
38598923.863230065,0.2682,3.7285607755406414
38607183.855969176,0.26819,3.7286998023789106
38610206.35829044,0.26818,3.7288388395853533
38610951.65495285,0.26817,3.728977887161129
38625093.961436816,0.26816,3.7291169451073984
38630336.806295864,0.26815,3.7292560134253216
38640840.647141345,0.26814,3.729395092116059
38642749.46333264,0.26812,3.7296732806206174
38644847.75583126,0.26811,3.7298123904367606
38653139.39443305,0.2681,3.729951510630362
38653993.109800056,0.26809,3.7300906412025814
38656663.423988454,0.26808,3.730229782154581
38660834.01832287,0.26807,3.7303689334875223
38662064.000953175,0.26806,3.730508095202566
38668693.41266237,0.26805,3.7306472673008764
38692155.65717939,0.26804,3.7307864497836145
38692308.98668836,0.26803,3.730925642651942
38714635.52430715,0.26802,3.731064845907022
38718440.118101835,0.26801,3.7312040595500164
38719223.78943058,0.268,3.731343283582089
38720189.96386947,0.26798,3.7316217628181207
38722228.07941225,0.26797,3.731761018024406
38724840.14448065,0.26796,3.7319002836244217
38731300.029214196,0.26795,3.7320395596193316
38736080.07098073,0.26794,3.7321788460103007
38737736.97654973,0.26793,3.732318142798492
38737933.91534802,0.26792,3.7324574499850702
38738022.004602455,0.26791,3.7325967675711995
38750729.80309158,0.2679,3.7327360955580438
38763966.636126466,0.26789,3.732875433946769
38772055.4677231,0.26788,3.7330147827385396
38772863.49375521,0.26787,3.7331541419345204
38777644.971567065,0.26786,3.733293511535877
38781414.59248401,0.26785,3.733432891543775
38795925.29397796,0.26784,3.7335722819593786
38799643.30103665,0.26783,3.7337116827838552
38800922.88798681,0.26782,3.7338510940183705
38809311.65950493,0.26781,3.7339905156640905
38818777.15167056,0.2678,3.734129947722181
38840917.83444056,0.26779,3.734269390193809
38847090.292870924,0.26778,3.73440884308014
38849606.99292262,0.26777,3.734548306382343
38857215.75017035,0.26776,3.7346877801015834
38857374.34135335,0.26775,3.734827264239029
38859970.41926538,0.26774,3.734966758795847
38877045.12380153,0.26773,3.735106263773204
38881546.13533848,0.26772,3.7352457791722693
38913820.177979,0.26771,3.7353853049942103
38920726.56292795,0.26769,3.7356643879113904
38924475.2138628,0.26768,3.7358039450089664
38926483.08735338,0.26767,3.73594351253409
38926596.37587312,0.26766,3.7360830904879325
38938724.33391374,0.26765,3.736222678871661
38943461.61849131,0.26764,3.7363622776864447
38943534.49514627,0.26763,3.736501886933453
38944745.54463839,0.26762,3.736641506613855
38948074.21500896,0.26761,3.7367811367288217
38958999.07545553,0.2676,3.7369207772795217
38967319.00470263,0.26759,3.7370604282671254
38967356.6301873,0.26758,3.737200089692802
38970767.661543146,0.26757,3.7373397615577235
38978651.489684485,0.26756,3.7374794438630583
38978658.47681763,0.26755,3.7376191366099794
38982590.785106026,0.26754,3.737758839799656
39008745.67802778,0.26753,3.73789855343326
39018706.05983657,0.26752,3.738038277511962
39020960.02917057,0.26751,3.738178012036933
39032612.21545606,0.2675,3.7383177570093458
39037378.11069172,0.26749,3.738457512430371
39047576.30690283,0.26748,3.7385972783011816
39063551.655112326,0.26747,3.7387370546229484
39066198.34078495,0.26746,3.7388768413968445
39091164.15439743,0.26745,3.7390166386240415
39095062.518107384,0.26744,3.739156446305713
39103821.63135823,0.26742,3.73943609303717
39150715.776105255,0.26741,3.739575932089301
39151351.27074878,0.2674,3.739715781600598
39163813.37503147,0.26739,3.7398556415722353
39172550.7034288,0.26738,3.7399955120053856
39178206.150862545,0.26737,3.740135392901223
39178664.359973505,0.26736,3.740275284260922
39178876.427122615,0.26735,3.740415186085656
39189455.54819243,0.26734,3.740555098376599
39207232.21242802,0.26733,3.740695021134927
39207405.99223724,0.26659,3.751078435050077
39214744.17098444,0.26658,3.7512191462225224
39230288.24595128,0.26657,3.751359867952133
39231830.28803364,0.26656,3.751500600240096
39233747.06576107,0.26654,3.7517820964958357
39237126.85232892,0.26653,3.751922860465989
39258040.9618245,0.26652,3.7520636349992498
39258967.84230597,0.26651,3.7522044200968065
39262428.81295411,0.2665,3.7523452157598496
39277022.704083584,0.26649,3.752486021989568
39282374.12602187,0.26648,3.752626838787151
39284226.47459327,0.26647,3.7527676661537885
39298376.371588625,0.26646,3.7529085040906707
39299862.315108836,0.26645,3.7530493525989863
39306873.29306329,0.26644,3.753190211679928
39309720.49635505,0.26642,3.7534719615644474
39320008.709268585,0.26641,3.7536128523704066
39323560.13180637,0.26639,3.7538946657156798
39352349.73359921,0.26637,3.7541765213800353
39353672.71399981,0.26636,3.754317465084848
39354234.12651345,0.26635,3.7544584193730057
39360248.55943297,0.26634,3.754599384245701
39370085.18809063,0.26633,3.7547403597041265
39378165.53654845,0.26632,3.7548813457494745
39393910.51414736,0.26631,3.7550223423829374
39399183.08246757,0.2663,3.755163349605708
39415789.45064503,0.26628,3.7554453958239447
39422640.25586209,0.26627,3.7555864348217973
39424100.105207674,0.26626,3.755727484413731
39452971.04808521,0.26625,3.755868544600939
39454228.04914482,0.26622,3.7562917887461498
39466157.7449418,0.26621,3.7564328913263965
39470100.20754538,0.2662,3.756574004507889
39473419.01239358,0.26619,3.756715128291822
39474785.52524299,0.26618,3.7568562626793893
39481472.019593775,0.26617,3.7569974076717885
39481505.13370739,0.26616,3.7571385632702134
39494192.1349277,0.26615,3.7572797294758593
39501935.860523045,0.26614,3.757420906289923
39507407.45729178,0.26613,3.7575620937135987
39520410.44324079,0.26612,3.7577032917480833
39526688.78839764,0.26611,3.7578445003945733
39537347.086437315,0.2661,3.757985719654265
39552188.1229091,0.26609,3.7581269495283554
39562002.8514469,0.26608,3.75826819001804
39582845.76051875,0.26607,3.7584094411245164
39603046.28165394,0.26606,3.7585507028489813
39606108.52786332,0.26604,3.758833258156668
39607901.65347231,0.26603,3.758974551742285
39608723.82405944,0.26602,3.7591158559506805
39614296.47661379,0.26601,3.759257170783053
39628355.1131488,0.266,3.7593984962406015
39636220.722659685,0.26599,3.7595398323245233
